ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,OrderDate,ShipDate
606,29314,SO71218,539.99,2025-11-20,2025-11-27
465,29314,SO71218,24.49,2025-11-20,2025-11-27
582,19188,SO71219,1700.99,2025-11-20,2025-11-27
539,19188,SO71219,24.99,2025-11-20,2025-11-27
529,19188,SO71219,3.99,2025-11-20,2025-11-27
480,19188,SO71219,2.29,2025-11-20,2025-11-27
217,11502,SO71220,34.99,2025-11-21,2025-11-28
482,11502,SO71220,8.99,2025-11-21,2025-11-28
536,16179,SO71221,29.99,2025-11-21,2025-11-28
528,16179,SO71221,4.99,2025-11-21,2025-11-28
480,16179,SO71221,2.29,2025-11-21,2025-11-28
485,17327,SO71222,21.98,2025-11-21,2025-11-28
478,17327,SO71222,9.99,2025-11-21,2025-11-28
477,17327,SO71222,4.99,2025-11-21,2025-11-28
489,17327,SO71222,53.99,2025-11-21,2025-11-28
529,18451,SO71223,3.99,2025-11-21,2025-11-28
538,18451,SO71223,21.49,2025-11-21,2025-11-28
237,18451,SO71223,49.99,2025-11-21,2025-11-28
530,14313,SO71224,4.99,2025-11-21,2025-11-28
222,14313,SO71224,34.99,2025-11-21,2025-11-28
528,25248,SO71225,4.99,2025-11-21,2025-11-28
214,25248,SO71225,34.99,2025-11-21,2025-11-28
225,15021,SO71226,8.99,2025-11-21,2025-11-28
590,14798,SO71227,769.49,2025-11-21,2025-11-28
231,14798,SO71227,49.99,2025-11-21,2025-11-28
589,14819,SO71228,769.49,2025-11-21,2025-11-28
484,14819,SO71228,7.95,2025-11-21,2025-11-28
353,12825,SO71229,2319.99,2025-11-21,2025-11-28
478,12825,SO71229,9.99,2025-11-21,2025-11-28
477,12825,SO71229,4.99,2025-11-21,2025-11-28
217,12825,SO71229,34.99,2025-11-21,2025-11-28
359,20548,SO71230,2294.99,2025-11-21,2025-11-28
478,20548,SO71230,9.99,2025-11-21,2025-11-28
222,20548,SO71230,34.99,2025-11-21,2025-11-28
225,20548,SO71230,8.99,2025-11-21,2025-11-28
357,17986,SO71231,2319.99,2025-11-21,2025-11-28
478,17986,SO71231,9.99,2025-11-21,2025-11-28
477,17986,SO71231,4.99,2025-11-21,2025-11-28
463,17986,SO71231,24.49,2025-11-21,2025-11-28
491,11713,SO71232,53.99,2025-11-21,2025-11-28
225,11713,SO71232,8.99,2025-11-21,2025-11-28
491,11505,SO71233,53.99,2025-11-21,2025-11-28
225,11505,SO71233,8.99,2025-11-21,2025-11-28
538,11176,SO71234,21.49,2025-11-21,2025-11-28
539,11203,SO71235,24.99,2025-11-21,2025-11-28
480,11203,SO71235,2.29,2025-11-21,2025-11-28
536,11875,SO71236,29.99,2025-11-21,2025-11-28
528,11875,SO71236,4.99,2025-11-21,2025-11-28
487,11875,SO71236,54.99,2025-11-21,2025-11-28
528,17619,SO71237,4.99,2025-11-21,2025-11-28
536,17619,SO71237,29.99,2025-11-21,2025-11-28
485,17619,SO71237,21.98,2025-11-21,2025-11-28
214,17619,SO71237,34.99,2025-11-21,2025-11-28
528,16117,SO71238,4.99,2025-11-21,2025-11-28
485,16117,SO71238,21.98,2025-11-21,2025-11-28
214,16117,SO71238,34.99,2025-11-21,2025-11-28
463,16117,SO71238,24.49,2025-11-21,2025-11-28
476,14552,SO71239,69.99,2025-11-21,2025-11-28
485,21464,SO71240,21.98,2025-11-21,2025-11-28
487,21464,SO71240,54.99,2025-11-21,2025-11-28
485,13465,SO71241,21.98,2025-11-21,2025-11-28
491,13465,SO71241,53.99,2025-11-21,2025-11-28
535,17817,SO71242,24.99,2025-11-21,2025-11-28
465,17817,SO71242,24.49,2025-11-21,2025-11-28
536,20056,SO71243,29.99,2025-11-21,2025-11-28
528,20056,SO71243,4.99,2025-11-21,2025-11-28
214,20056,SO71243,34.99,2025-11-21,2025-11-28
228,20056,SO71243,49.99,2025-11-21,2025-11-28
465,20056,SO71243,24.49,2025-11-21,2025-11-28
477,24566,SO71244,4.99,2025-11-21,2025-11-28
529,26901,SO71245,3.99,2025-11-21,2025-11-28
537,13096,SO71246,35.00,2025-11-21,2025-11-28
528,13096,SO71246,4.99,2025-11-21,2025-11-28
485,13096,SO71246,21.98,2025-11-21,2025-11-28
478,13096,SO71246,9.99,2025-11-21,2025-11-28
477,13096,SO71246,4.99,2025-11-21,2025-11-28
471,13096,SO71246,63.50,2025-11-21,2025-11-28
225,12536,SO71247,8.99,2025-11-21,2025-11-28
485,18317,SO71248,21.98,2025-11-21,2025-11-28
591,19995,SO71249,564.99,2025-11-21,2025-11-28
488,19995,SO71249,53.99,2025-11-21,2025-11-28
357,13398,SO71250,2319.99,2025-11-21,2025-11-28
480,13398,SO71250,2.29,2025-11-21,2025-11-28
359,19855,SO71251,2294.99,2025-11-21,2025-11-28
478,19855,SO71251,9.99,2025-11-21,2025-11-28
477,19855,SO71251,4.99,2025-11-21,2025-11-28
359,17524,SO71252,2294.99,2025-11-21,2025-11-28
485,17524,SO71252,21.98,2025-11-21,2025-11-28
363,18788,SO71253,2294.99,2025-11-21,2025-11-28
485,18788,SO71253,21.98,2025-11-21,2025-11-28
222,18788,SO71253,34.99,2025-11-21,2025-11-28
588,18954,SO71254,769.49,2025-11-21,2025-11-28
475,18954,SO71254,69.99,2025-11-21,2025-11-28
489,18954,SO71254,53.99,2025-11-21,2025-11-28
355,13401,SO71255,2319.99,2025-11-21,2025-11-28
537,13401,SO71255,35.00,2025-11-21,2025-11-28
363,17005,SO71256,2294.99,2025-11-21,2025-11-28
485,17005,SO71256,21.98,2025-11-21,2025-11-28
217,17005,SO71256,34.99,2025-11-21,2025-11-28
467,17005,SO71256,24.49,2025-11-21,2025-11-28
359,17264,SO71257,2294.99,2025-11-21,2025-11-28
485,17264,SO71257,21.98,2025-11-21,2025-11-28
482,17264,SO71257,8.99,2025-11-21,2025-11-28
562,25320,SO71258,2384.07,2025-11-21,2025-11-28
222,25320,SO71258,34.99,2025-11-21,2025-11-28
561,29367,SO71259,2384.07,2025-11-21,2025-11-28
214,29367,SO71259,34.99,2025-11-21,2025-11-28
575,18136,SO71260,2384.07,2025-11-21,2025-11-28
481,18136,SO71260,8.99,2025-11-21,2025-11-28
573,25319,SO71261,2384.07,2025-11-21,2025-11-28
530,25319,SO71261,4.99,2025-11-21,2025-11-28
541,25319,SO71261,28.99,2025-11-21,2025-11-28
480,25319,SO71261,2.29,2025-11-21,2025-11-28
576,12321,SO71262,2384.07,2025-11-21,2025-11-28
477,12321,SO71262,4.99,2025-11-21,2025-11-28
479,12321,SO71262,8.99,2025-11-21,2025-11-28
382,26761,SO71263,1120.49,2025-11-21,2025-11-28
214,26761,SO71263,34.99,2025-11-21,2025-11-28
378,21994,SO71264,2443.35,2025-11-21,2025-11-28
217,21994,SO71264,34.99,2025-11-21,2025-11-28
582,24468,SO71265,1700.99,2025-11-21,2025-11-28
599,16483,SO71266,539.99,2025-11-21,2025-11-28
359,15789,SO71267,2294.99,2025-11-21,2025-11-28
485,15789,SO71267,21.98,2025-11-21,2025-11-28
483,15789,SO71267,120.00,2025-11-21,2025-11-28
359,13107,SO71268,2294.99,2025-11-21,2025-11-28
485,13107,SO71268,21.98,2025-11-21,2025-11-28
214,13107,SO71268,34.99,2025-11-21,2025-11-28
569,11090,SO71269,742.35,2025-11-21,2025-11-28
225,11090,SO71269,8.99,2025-11-21,2025-11-28
570,11084,SO71270,742.35,2025-11-21,2025-11-28
479,11084,SO71270,8.99,2025-11-21,2025-11-28
477,11084,SO71270,4.99,2025-11-21,2025-11-28
564,28038,SO71271,2384.07,2025-11-21,2025-11-28
479,28038,SO71271,8.99,2025-11-21,2025-11-28
477,28038,SO71271,4.99,2025-11-21,2025-11-28
225,28038,SO71271,8.99,2025-11-21,2025-11-28
584,20091,SO71272,539.99,2025-11-21,2025-11-28
479,20091,SO71272,8.99,2025-11-21,2025-11-28
225,20091,SO71272,8.99,2025-11-21,2025-11-28
477,20091,SO71272,4.99,2025-11-21,2025-11-28
605,20076,SO71273,539.99,2025-11-21,2025-11-28
479,20076,SO71273,8.99,2025-11-21,2025-11-28
477,20076,SO71273,4.99,2025-11-21,2025-11-28
605,20078,SO71274,539.99,2025-11-21,2025-11-28
214,20078,SO71274,34.99,2025-11-21,2025-11-28
489,20078,SO71274,53.99,2025-11-21,2025-11-28
382,21746,SO71275,1120.49,2025-11-21,2025-11-28
491,21746,SO71275,53.99,2025-11-21,2025-11-28
386,21660,SO71276,1120.49,2025-11-21,2025-11-28
479,21660,SO71276,8.99,2025-11-21,2025-11-28
477,21660,SO71276,4.99,2025-11-21,2025-11-28
390,21596,SO71277,1120.49,2025-11-21,2025-11-28
217,21596,SO71277,34.99,2025-11-21,2025-11-28
562,13139,SO71278,2384.07,2025-11-21,2025-11-28
481,13139,SO71278,8.99,2025-11-21,2025-11-28
579,13110,SO71279,1214.85,2025-11-21,2025-11-28
583,19174,SO71280,1700.99,2025-11-21,2025-11-28
584,25709,SO71281,539.99,2025-11-21,2025-11-28
479,25709,SO71281,8.99,2025-11-21,2025-11-28
477,25709,SO71281,4.99,2025-11-21,2025-11-28
487,25709,SO71281,54.99,2025-11-21,2025-11-28
372,21955,SO71282,2443.35,2025-11-22,2025-11-29
477,21955,SO71282,4.99,2025-11-22,2025-11-29
479,21955,SO71282,8.99,2025-11-22,2025-11-29
378,21958,SO71283,2443.35,2025-11-22,2025-11-29
529,21958,SO71283,3.99,2025-11-22,2025-11-29
540,21958,SO71283,32.60,2025-11-22,2025-11-29
214,21958,SO71283,34.99,2025-11-22,2025-11-29
380,21968,SO71284,2443.35,2025-11-22,2025-11-29
217,21968,SO71284,34.99,2025-11-22,2025-11-29
488,21968,SO71284,53.99,2025-11-22,2025-11-29
225,21968,SO71284,8.99,2025-11-22,2025-11-29
600,16267,SO71285,539.99,2025-11-22,2025-11-29
489,16267,SO71285,53.99,2025-11-22,2025-11-29
536,16608,SO71286,29.99,2025-11-22,2025-11-29
537,21988,SO71287,35.00,2025-11-22,2025-11-29
477,20314,SO71288,4.99,2025-11-22,2025-11-29
487,20314,SO71288,54.99,2025-11-22,2025-11-29
484,20314,SO71288,7.95,2025-11-22,2025-11-29
478,25019,SO71289,9.99,2025-11-22,2025-11-29
225,25019,SO71289,8.99,2025-11-22,2025-11-29
477,25019,SO71289,4.99,2025-11-22,2025-11-29
540,18280,SO71290,32.60,2025-11-22,2025-11-29
234,18280,SO71290,49.99,2025-11-22,2025-11-29
482,18280,SO71290,8.99,2025-11-22,2025-11-29
374,16540,SO71291,2443.35,2025-11-22,2025-11-29
529,16540,SO71291,3.99,2025-11-22,2025-11-29
540,16540,SO71291,32.60,2025-11-22,2025-11-29
217,16540,SO71291,34.99,2025-11-22,2025-11-29
591,15664,SO71292,564.99,2025-11-22,2025-11-29
478,15664,SO71292,9.99,2025-11-22,2025-11-29
477,15664,SO71292,4.99,2025-11-22,2025-11-29
225,15664,SO71292,8.99,2025-11-22,2025-11-29
529,11223,SO71293,3.99,2025-11-22,2025-11-29
222,11223,SO71293,34.99,2025-11-22,2025-11-29
530,29029,SO71294,4.99,2025-11-22,2025-11-29
467,29029,SO71294,24.49,2025-11-22,2025-11-29
530,27626,SO71295,4.99,2025-11-22,2025-11-29
541,27626,SO71295,28.99,2025-11-22,2025-11-29
539,11253,SO71296,24.99,2025-11-22,2025-11-29
529,11253,SO71296,3.99,2025-11-22,2025-11-29
529,16479,SO71297,3.99,2025-11-22,2025-11-29
540,16479,SO71297,32.60,2025-11-22,2025-11-29
222,16479,SO71297,34.99,2025-11-22,2025-11-29
528,11223,SO71298,4.99,2025-11-22,2025-11-29
535,11223,SO71298,24.99,2025-11-22,2025-11-29
528,23720,SO71299,4.99,2025-11-22,2025-11-29
536,23720,SO71299,29.99,2025-11-22,2025-11-29
540,25041,SO71300,32.60,2025-11-22,2025-11-29
478,20488,SO71301,9.99,2025-11-22,2025-11-29
477,20488,SO71301,4.99,2025-11-22,2025-11-29
474,18985,SO71302,69.99,2025-11-22,2025-11-29
463,18985,SO71302,24.49,2025-11-22,2025-11-29
477,18230,SO71303,4.99,2025-11-22,2025-11-29
477,18911,SO71304,4.99,2025-11-22,2025-11-29
214,18911,SO71304,34.99,2025-11-22,2025-11-29
465,18911,SO71304,24.49,2025-11-22,2025-11-29
528,22219,SO71305,4.99,2025-11-22,2025-11-29
484,22219,SO71305,7.95,2025-11-22,2025-11-29
528,11581,SO71306,4.99,2025-11-22,2025-11-29
536,11581,SO71306,29.99,2025-11-22,2025-11-29
222,11581,SO71306,34.99,2025-11-22,2025-11-29
529,16312,SO71307,3.99,2025-11-22,2025-11-29
539,16312,SO71307,24.99,2025-11-22,2025-11-29
217,16312,SO71307,34.99,2025-11-22,2025-11-29
477,19376,SO71308,4.99,2025-11-22,2025-11-29
467,19376,SO71308,24.49,2025-11-22,2025-11-29
539,19430,SO71309,24.99,2025-11-22,2025-11-29
529,19430,SO71309,3.99,2025-11-22,2025-11-29
217,19430,SO71309,34.99,2025-11-22,2025-11-29
529,23975,SO71310,3.99,2025-11-22,2025-11-29
217,23975,SO71310,34.99,2025-11-22,2025-11-29
538,29423,SO71311,21.49,2025-11-22,2025-11-29
530,27931,SO71312,4.99,2025-11-22,2025-11-29
480,27931,SO71312,2.29,2025-11-22,2025-11-29
530,16325,SO71313,4.99,2025-11-22,2025-11-29
480,16325,SO71313,2.29,2025-11-22,2025-11-29
486,16325,SO71313,159.00,2025-11-22,2025-11-29
530,25542,SO71314,4.99,2025-11-22,2025-11-29
225,25542,SO71314,8.99,2025-11-22,2025-11-29
537,14446,SO71315,35.00,2025-11-22,2025-11-29
480,14446,SO71315,2.29,2025-11-22,2025-11-29
485,16847,SO71316,21.98,2025-11-22,2025-11-29
222,16847,SO71316,34.99,2025-11-22,2025-11-29
537,15494,SO71317,35.00,2025-11-22,2025-11-29
528,15494,SO71317,4.99,2025-11-22,2025-11-29
485,15494,SO71317,21.98,2025-11-22,2025-11-29
471,15494,SO71317,63.50,2025-11-22,2025-11-29
528,12415,SO71318,4.99,2025-11-22,2025-11-29
537,12415,SO71318,35.00,2025-11-22,2025-11-29
214,12415,SO71318,34.99,2025-11-22,2025-11-29
595,19992,SO71319,564.99,2025-11-22,2025-11-29
485,19992,SO71319,21.98,2025-11-22,2025-11-29
380,16783,SO71320,2443.35,2025-11-22,2025-11-29
479,16783,SO71320,8.99,2025-11-22,2025-11-29
477,16783,SO71320,4.99,2025-11-22,2025-11-29
363,20034,SO71321,2294.99,2025-11-22,2025-11-29
537,20034,SO71321,35.00,2025-11-22,2025-11-29
528,20034,SO71321,4.99,2025-11-22,2025-11-29
217,20034,SO71321,34.99,2025-11-22,2025-11-29
355,17553,SO71322,2319.99,2025-11-22,2025-11-29
478,17553,SO71322,9.99,2025-11-22,2025-11-29
477,17553,SO71322,4.99,2025-11-22,2025-11-29
484,17553,SO71322,7.95,2025-11-22,2025-11-29
359,17508,SO71323,2294.99,2025-11-22,2025-11-29
485,17508,SO71323,21.98,2025-11-22,2025-11-29
484,17508,SO71323,7.95,2025-11-22,2025-11-29
355,17420,SO71324,2319.99,2025-11-22,2025-11-29
537,17420,SO71324,35.00,2025-11-22,2025-11-29
528,17420,SO71324,4.99,2025-11-22,2025-11-29
480,17420,SO71324,2.29,2025-11-22,2025-11-29
484,17420,SO71324,7.95,2025-11-22,2025-11-29
355,17421,SO71325,2319.99,2025-11-22,2025-11-29
485,17421,SO71325,21.98,2025-11-22,2025-11-29
222,17421,SO71325,34.99,2025-11-22,2025-11-29
361,17006,SO71326,2294.99,2025-11-22,2025-11-29
214,17006,SO71326,34.99,2025-11-22,2025-11-29
231,17006,SO71326,49.99,2025-11-22,2025-11-29
463,17006,SO71326,24.49,2025-11-22,2025-11-29
355,13246,SO71327,2319.99,2025-11-22,2025-11-29
478,13246,SO71327,9.99,2025-11-22,2025-11-29
477,13246,SO71327,4.99,2025-11-22,2025-11-29
222,13246,SO71327,34.99,2025-11-22,2025-11-29
561,18126,SO71328,2384.07,2025-11-22,2025-11-29
214,18126,SO71328,34.99,2025-11-22,2025-11-29
564,17207,SO71329,2384.07,2025-11-22,2025-11-29
477,17207,SO71329,4.99,2025-11-22,2025-11-29
479,17207,SO71329,8.99,2025-11-22,2025-11-29
487,17207,SO71329,54.99,2025-11-22,2025-11-29
561,17218,SO71330,2384.07,2025-11-22,2025-11-29
479,17218,SO71330,8.99,2025-11-22,2025-11-29
477,17218,SO71330,4.99,2025-11-22,2025-11-29
225,17218,SO71330,8.99,2025-11-22,2025-11-29
390,18332,SO71331,1120.49,2025-11-22,2025-11-29
488,18332,SO71331,53.99,2025-11-22,2025-11-29
388,17926,SO71332,1120.49,2025-11-22,2025-11-29
479,17926,SO71332,8.99,2025-11-22,2025-11-29
484,17926,SO71332,7.95,2025-11-22,2025-11-29
359,15724,SO71333,2294.99,2025-11-22,2025-11-29
477,15724,SO71333,4.99,2025-11-22,2025-11-29
478,15724,SO71333,9.99,2025-11-22,2025-11-29
560,26121,SO71334,1214.85,2025-11-22,2025-11-29
479,26121,SO71334,8.99,2025-11-22,2025-11-29
477,26121,SO71334,4.99,2025-11-22,2025-11-29
584,23840,SO71335,539.99,2025-11-22,2025-11-29
604,23841,SO71336,539.99,2025-11-22,2025-11-29
529,23841,SO71336,3.99,2025-11-22,2025-11-29
538,23841,SO71336,21.49,2025-11-22,2025-11-29
222,23841,SO71336,34.99,2025-11-22,2025-11-29
231,23841,SO71336,49.99,2025-11-22,2025-11-29
225,23841,SO71336,8.99,2025-11-22,2025-11-29
606,23493,SO71337,539.99,2025-11-22,2025-11-29
482,23493,SO71337,8.99,2025-11-22,2025-11-29
388,21723,SO71338,1120.49,2025-11-22,2025-11-29
222,21723,SO71338,34.99,2025-11-22,2025-11-29
234,21723,SO71338,49.99,2025-11-22,2025-11-29
384,21428,SO71339,1120.49,2025-11-22,2025-11-29
222,21428,SO71339,34.99,2025-11-22,2025-11-29
390,21785,SO71340,1120.49,2025-11-22,2025-11-29
217,21785,SO71340,34.99,2025-11-22,2025-11-29
390,21644,SO71341,1120.49,2025-11-22,2025-11-29
539,21644,SO71341,24.99,2025-11-22,2025-11-29
580,18638,SO71342,1700.99,2025-11-22,2025-11-29
214,18638,SO71342,34.99,2025-11-22,2025-11-29
465,18638,SO71342,24.49,2025-11-22,2025-11-29
581,18565,SO71343,1700.99,2025-11-22,2025-11-29
529,18565,SO71343,3.99,2025-11-22,2025-11-29
539,18565,SO71343,24.99,2025-11-22,2025-11-29
217,18565,SO71343,34.99,2025-11-22,2025-11-29
467,18565,SO71343,24.49,2025-11-22,2025-11-29
388,25511,SO71344,1120.49,2025-11-22,2025-11-29
479,25511,SO71344,8.99,2025-11-22,2025-11-29
477,25511,SO71344,4.99,2025-11-22,2025-11-29
605,13769,SO71345,539.99,2025-11-22,2025-11-29
481,13769,SO71345,8.99,2025-11-22,2025-11-29
584,11425,SO71346,539.99,2025-11-22,2025-11-29
225,11425,SO71346,8.99,2025-11-22,2025-11-29
538,11425,SO71346,21.49,2025-11-22,2025-11-29
583,19283,SO71347,1700.99,2025-11-22,2025-11-29
490,19283,SO71347,53.99,2025-11-22,2025-11-29
225,19283,SO71347,8.99,2025-11-22,2025-11-29
574,11912,SO71348,2384.07,2025-11-22,2025-11-29
479,11912,SO71348,8.99,2025-11-22,2025-11-29
477,11912,SO71348,4.99,2025-11-22,2025-11-29
480,11912,SO71348,2.29,2025-11-22,2025-11-29
584,25940,SO71349,539.99,2025-11-22,2025-11-29
479,25940,SO71349,8.99,2025-11-22,2025-11-29
477,25940,SO71349,4.99,2025-11-22,2025-11-29
465,25940,SO71349,24.49,2025-11-22,2025-11-29
576,13619,SO71350,2384.07,2025-11-22,2025-11-29
477,13619,SO71350,4.99,2025-11-22,2025-11-29
479,13619,SO71350,8.99,2025-11-22,2025-11-29
214,13619,SO71350,34.99,2025-11-22,2025-11-29
484,11277,SO71351,7.95,2025-11-23,2025-11-30
228,11803,SO71352,49.99,2025-11-23,2025-11-30
465,11803,SO71352,24.49,2025-11-23,2025-11-30
536,17311,SO71353,29.99,2025-11-23,2025-11-30
528,17311,SO71353,4.99,2025-11-23,2025-11-30
217,17311,SO71353,34.99,2025-11-23,2025-11-30
530,27972,SO71354,4.99,2025-11-23,2025-11-30
487,27972,SO71354,54.99,2025-11-23,2025-11-30
484,27972,SO71354,7.95,2025-11-23,2025-11-30
530,27588,SO71355,4.99,2025-11-23,2025-11-30
480,27588,SO71355,2.29,2025-11-23,2025-11-30
484,27588,SO71355,7.95,2025-11-23,2025-11-30
477,15605,SO71356,4.99,2025-11-23,2025-11-30
478,15605,SO71356,9.99,2025-11-23,2025-11-30
231,15123,SO71357,49.99,2025-11-23,2025-11-30
231,11119,SO71358,49.99,2025-11-23,2025-11-30
529,13617,SO71359,3.99,2025-11-23,2025-11-30
234,13617,SO71359,49.99,2025-11-23,2025-11-30
472,27728,SO71360,63.50,2025-11-23,2025-11-30
529,27728,SO71360,3.99,2025-11-23,2025-11-30
480,18734,SO71361,2.29,2025-11-23,2025-11-30
225,11921,SO71362,8.99,2025-11-23,2025-11-30
477,19807,SO71363,4.99,2025-11-23,2025-11-30
479,19807,SO71363,8.99,2025-11-23,2025-11-30
590,16461,SO71364,769.49,2025-11-23,2025-11-30
231,16461,SO71364,49.99,2025-11-23,2025-11-30
467,16461,SO71364,24.49,2025-11-23,2025-11-30
590,14822,SO71365,769.49,2025-11-23,2025-11-30
231,14822,SO71365,49.99,2025-11-23,2025-11-30
357,12804,SO71366,2319.99,2025-11-23,2025-11-30
478,12804,SO71366,9.99,2025-11-23,2025-11-30
477,12804,SO71366,4.99,2025-11-23,2025-11-30
222,12804,SO71366,34.99,2025-11-23,2025-11-30
359,12813,SO71367,2294.99,2025-11-23,2025-11-30
478,12813,SO71367,9.99,2025-11-23,2025-11-30
477,12813,SO71367,4.99,2025-11-23,2025-11-30
484,12813,SO71367,7.95,2025-11-23,2025-11-30
489,11710,SO71368,53.99,2025-11-23,2025-11-30
225,11710,SO71368,8.99,2025-11-23,2025-11-30
538,27397,SO71369,21.49,2025-11-23,2025-11-30
529,27397,SO71369,3.99,2025-11-23,2025-11-30
484,27397,SO71369,7.95,2025-11-23,2025-11-30
529,28075,SO71370,3.99,2025-11-23,2025-11-30
538,28075,SO71370,21.49,2025-11-23,2025-11-30
487,28075,SO71370,54.99,2025-11-23,2025-11-30
484,28075,SO71370,7.95,2025-11-23,2025-11-30
536,23212,SO71371,29.99,2025-11-23,2025-11-30
478,21933,SO71372,9.99,2025-11-23,2025-11-30
477,21933,SO71372,4.99,2025-11-23,2025-11-30
222,21933,SO71372,34.99,2025-11-23,2025-11-30
536,19411,SO71373,29.99,2025-11-23,2025-11-30
478,20531,SO71374,9.99,2025-11-23,2025-11-30
477,20531,SO71374,4.99,2025-11-23,2025-11-30
231,20531,SO71374,49.99,2025-11-23,2025-11-30
477,18115,SO71375,4.99,2025-11-23,2025-11-30
225,18115,SO71375,8.99,2025-11-23,2025-11-30
477,17452,SO71376,4.99,2025-11-23,2025-11-30
477,11276,SO71377,4.99,2025-11-23,2025-11-30
477,11287,SO71378,4.99,2025-11-23,2025-11-30
487,11287,SO71378,54.99,2025-11-23,2025-11-30
225,16651,SO71379,8.99,2025-11-23,2025-11-30
477,16651,SO71379,4.99,2025-11-23,2025-11-30
477,17517,SO71380,4.99,2025-11-23,2025-11-30
217,17517,SO71380,34.99,2025-11-23,2025-11-30
528,15978,SO71381,4.99,2025-11-23,2025-11-30
480,15978,SO71381,2.29,2025-11-23,2025-11-30
528,15962,SO71382,4.99,2025-11-23,2025-11-30
485,15962,SO71382,21.98,2025-11-23,2025-11-30
222,15962,SO71382,34.99,2025-11-23,2025-11-30
528,21490,SO71383,4.99,2025-11-23,2025-11-30
480,21490,SO71383,2.29,2025-11-23,2025-11-30
528,20756,SO71384,4.99,2025-11-23,2025-11-30
480,20756,SO71384,2.29,2025-11-23,2025-11-30
528,20783,SO71385,4.99,2025-11-23,2025-11-30
217,20783,SO71385,34.99,2025-11-23,2025-11-30
485,13317,SO71386,21.98,2025-11-23,2025-11-30
214,13317,SO71386,34.99,2025-11-23,2025-11-30
528,22799,SO71387,4.99,2025-11-23,2025-11-30
536,22799,SO71387,29.99,2025-11-23,2025-11-30
528,17801,SO71388,4.99,2025-11-23,2025-11-30
536,17801,SO71388,29.99,2025-11-23,2025-11-30
485,17801,SO71388,21.98,2025-11-23,2025-11-30
478,17801,SO71388,9.99,2025-11-23,2025-11-30
477,17801,SO71388,4.99,2025-11-23,2025-11-30
490,17801,SO71388,53.99,2025-11-23,2025-11-30
477,21076,SO71389,4.99,2025-11-23,2025-11-30
529,19468,SO71390,3.99,2025-11-23,2025-11-30
480,19468,SO71390,2.29,2025-11-23,2025-11-30
529,22699,SO71391,3.99,2025-11-23,2025-11-30
486,22699,SO71391,159.00,2025-11-23,2025-11-30
477,24152,SO71392,4.99,2025-11-23,2025-11-30
538,28561,SO71393,21.49,2025-11-23,2025-11-30
480,28561,SO71393,2.29,2025-11-23,2025-11-30
530,16187,SO71394,4.99,2025-11-23,2025-11-30
541,26907,SO71395,28.99,2025-11-23,2025-11-30
530,26907,SO71395,4.99,2025-11-23,2025-11-30
231,26907,SO71395,49.99,2025-11-23,2025-11-30
467,26907,SO71395,24.49,2025-11-23,2025-11-30
530,14547,SO71396,4.99,2025-11-23,2025-11-30
541,14547,SO71396,28.99,2025-11-23,2025-11-30
222,14547,SO71396,34.99,2025-11-23,2025-11-30
530,16460,SO71397,4.99,2025-11-23,2025-11-30
222,16460,SO71397,34.99,2025-11-23,2025-11-30
530,17814,SO71398,4.99,2025-11-23,2025-11-30
479,17814,SO71398,8.99,2025-11-23,2025-11-30
477,17814,SO71398,4.99,2025-11-23,2025-11-30
217,17814,SO71398,34.99,2025-11-23,2025-11-30
237,17814,SO71398,49.99,2025-11-23,2025-11-30
528,12148,SO71399,4.99,2025-11-23,2025-11-30
537,12148,SO71399,35.00,2025-11-23,2025-11-30
222,12148,SO71399,34.99,2025-11-23,2025-11-30
537,11254,SO71400,35.00,2025-11-23,2025-11-30
528,11254,SO71400,4.99,2025-11-23,2025-11-30
485,11254,SO71400,21.98,2025-11-23,2025-11-30
478,11254,SO71400,9.99,2025-11-23,2025-11-30
477,11254,SO71400,4.99,2025-11-23,2025-11-30
473,11254,SO71400,63.50,2025-11-23,2025-11-30
485,19646,SO71401,21.98,2025-11-23,2025-11-30
473,19646,SO71401,63.50,2025-11-23,2025-11-30
485,12968,SO71402,21.98,2025-11-23,2025-11-30
234,12652,SO71403,49.99,2025-11-23,2025-11-30
237,12470,SO71404,49.99,2025-11-23,2025-11-30
595,16121,SO71405,564.99,2025-11-23,2025-11-30
535,16121,SO71405,24.99,2025-11-23,2025-11-30
465,16121,SO71405,24.49,2025-11-23,2025-11-30
353,17592,SO71406,2319.99,2025-11-23,2025-11-30
478,17592,SO71406,9.99,2025-11-23,2025-11-30
477,17592,SO71406,4.99,2025-11-23,2025-11-30
361,17475,SO71407,2294.99,2025-11-23,2025-11-30
485,17475,SO71407,21.98,2025-11-23,2025-11-30
490,17475,SO71407,53.99,2025-11-23,2025-11-30
357,18351,SO71408,2319.99,2025-11-23,2025-11-30
355,17417,SO71409,2319.99,2025-11-23,2025-11-30
537,17417,SO71409,35.00,2025-11-23,2025-11-30
353,16983,SO71410,2319.99,2025-11-23,2025-11-30
537,16983,SO71410,35.00,2025-11-23,2025-11-30
480,16983,SO71410,2.29,2025-11-23,2025-11-30
359,13362,SO71411,2294.99,2025-11-23,2025-11-30
353,13357,SO71412,2319.99,2025-11-23,2025-11-30
537,13357,SO71412,35.00,2025-11-23,2025-11-30
528,13357,SO71412,4.99,2025-11-23,2025-11-30
480,13357,SO71412,2.29,2025-11-23,2025-11-30
